ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1768307097660,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307097759,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307097861,-100,0,0,0,0,0,22,26,-2,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307097961,-100,0,0,0,0,0,12,4,-2,0,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307098063,-100,0,0,0,0,0,10,18,0,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307098164,-100,0,0,0,0,0,-6,-14,0,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307098264,-100,0,0,0,0,0,24,26,-2,0,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307098366,-100,0,0,0,0,0,10,4,0,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307098467,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307098568,-100,0,0,0,0,0,12,6,-4,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307098673,-100,0,0,0,0,0,10,4,-2,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307098778,-100,0,0,0,0,0,-8,-14,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307098871,-100,0,0,0,0,0,-8,-14,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307098974,-100,0,0,0,0,0,-8,-12,0,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099073,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3826,358,3824,327,0,0,0,0,0
1768307099174,-100,0,0,0,0,0,12,6,-2,-4,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307099275,-100,0,0,0,0,0,12,6,6,-6,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099378,-100,0,0,0,0,0,12,6,6,-6,0,0,0,0,3826,359,3824,329,0,0,0,0,0
1768307099477,-100,0,0,0,0,0,12,4,-6,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099578,-100,0,0,0,0,0,14,6,-2,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099681,-100,0,0,0,0,0,2,-12,-2,0,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099783,-100,0,0,0,0,0,22,28,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099881,-100,0,0,0,0,0,10,4,-6,-2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307099983,-100,0,0,0,0,0,14,26,6,-6,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100083,-100,0,0,0,0,0,0,-14,18,-14,0,0,0,0,3826,358,3824,329,0,0,0,0,0
1768307100184,-100,0,0,0,0,0,12,4,0,2,0,0,0,0,3826,358,3824,329,0,0,0,0,0
