ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,cmd_fl,cmd_fr,cmd_rl,cmd_rr,vf,tf,vr,tr,gear,low,high,il,ir
1770133517511,0,0,0,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133517611,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133517712,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133517811,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133517911,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518012,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518111,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518213,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518312,0,0,0,0,0,0,14,38,0,-2,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518412,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518511,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518614,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518715,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,3663,280,3663,259,-1,0,0,0,0
1770133518826,-380,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3665,280,3663,259,-1,0,0,0,0
1770133518911,0,0,0,0,0,0,6,2,0,-2,0,0,0,0,0,0,0,0,3665,280,3663,259,-1,0,0,0,0
1770133519011,-806,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,-1,0,0,0,0
1770133519115,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133519211,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133519313,0,0,0,0,0,0,20,34,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133519417,0,0,0,0,0,0,12,38,2,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133519511,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133519611,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,3665,280,3663,261,1,1,0,0,0
1770133519711,0,0,0,0,0,0,6,2,0,-2,0,0,0,0,0,0,0,0,3665,280,3663,261,1,1,0,0,0
1770133519811,0,0,0,0,0,0,18,20,0,-2,0,0,0,0,0,0,0,0,3665,280,3665,261,1,1,0,0,0
1770133519911,0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,3665,280,3665,261,1,1,0,0,0
1770133520013,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133520111,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3665,280,3663,259,1,1,0,0,0
1770133520211,0,0,0,0,0,0,18,24,0,-2,0,0,0,0,0,0,0,0,3668,280,3663,259,1,1,0,0,0
1770133520312,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,3668,280,3665,259,1,1,0,0,0
1770133520411,0,0,0,0,0,0,12,24,0,-2,0,0,0,0,0,0,0,0,3668,280,3665,259,1,1,0,0,0
1770133520511,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,3668,280,3665,259,1,1,0,0,0
1770133520611,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,3668,280,3665,259,1,1,0,0,0
1770133520711,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3668,280,3665,259,1,1,0,0,0
1770133520811,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133520911,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521012,0,0,0,0,0,0,8,2,0,-2,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521114,0,0,0,0,0,0,6,0,0,-2,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521211,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521312,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521411,0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521511,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521611,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521710,0,0,0,0,0,0,-12,-18,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521811,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133521911,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133522013,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133522111,0,0,0,0,0,0,20,24,0,-2,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133522213,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,3668,280,3665,261,1,1,0,0,0
1770133522312,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133522413,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133522511,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,3671,280,3665,261,1,1,0,0,0
1770133522613,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3671,280,3665,261,1,1,0,0,0
1770133522711,0,0,0,0,0,0,-10,-16,0,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133522811,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133522915,0,0,0,0,0,0,12,22,2,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523015,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523111,0,0,0,0,0,0,16,20,0,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523213,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523311,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523414,0,0,0,0,0,0,8,2,0,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523511,0,0,0,0,0,0,8,2,0,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523615,0,0,0,0,0,0,10,36,0,2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523711,0,0,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523813,0,0,0,0,0,0,-12,-16,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133523912,0,0,0,0,0,0,8,34,0,-2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133524011,0,0,0,0,0,0,12,22,-2,2,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133524112,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133524213,264,0,37,37,67,67,-12,-18,0,0,0,0,0,0,0,0,0,0,3671,282,3665,261,1,1,0,0,0
1770133524312,998,0,119,119,279,279,-10,-18,4,12,0,0,0,0,120,120,280,280,3671,282,3668,261,1,1,0,0,0
1770133524411,1000,0,120,120,236,318,-8,-10,52,52,6,6,31,24,119,119,348,195,3671,280,3665,261,1,1,0,0,0
1770133524511,998,0,119,119,139,117,-28,-14,138,118,30,30,191,107,120,120,209,168,3668,280,3665,261,1,1,0,0,0
1770133524612,1000,0,120,120,50,73,-50,-32,168,144,36,41,282,162,120,120,139,117,3668,280,3663,263,1,1,0,0,0
1770133524712,998,0,119,119,50,125,-18,-12,114,84,60,65,318,135,120,120,50,50,3668,280,3663,263,1,1,0,0,0
1770133524812,998,0,119,119,50,128,-2,-4,80,46,80,79,313,79,120,120,50,53,3665,280,3660,263,1,1,0,0,0
1770133524913,998,0,119,119,50,312,8,22,54,54,87,89,294,82,120,120,80,248,3665,280,3660,263,1,1,0,0,0
1770133525011,1000,0,120,120,70,317,-24,-10,74,166,101,100,286,120,120,120,50,312,3665,280,3660,263,1,1,0,0,0
1770133525114,998,0,119,119,87,50,-30,-30,104,214,118,120,260,199,120,120,70,79,3663,280,3658,263,1,1,0,0,0
1770133525211,998,0,119,119,100,100,-24,-28,112,118,130,131,243,188,120,120,60,65,3663,280,3655,263,1,1,0,0,0
1770133525311,998,0,119,119,70,280,-4,-8,56,76,152,150,239,145,120,120,100,212,3663,278,3655,263,1,1,0,0,0
1770133525411,1000,0,120,120,70,188,2,0,40,132,164,156,209,182,120,120,50,312,3660,278,3655,263,1,1,0,0,0
1770133525511,998,0,119,119,276,146,-34,-24,102,266,177,175,188,295,120,120,150,337,3658,278,3653,263,1,1,0,0,0
1770133525611,998,0,119,119,52,50,8,20,138,196,190,204,266,350,120,120,312,50,3658,278,3650,265,1,1,0,0,0
1770133525716,1000,0,120,120,50,312,-32,-10,222,148,217,217,364,279,120,120,50,50,3655,278,3650,265,1,1,0,0,0
1770133525811,1000,0,120,120,50,312,24,8,146,206,226,234,361,251,120,120,50,312,3655,278,3648,263,1,1,0,0,0
1770133525911,0,0,0,0,34,-34,-2,2,76,212,249,244,335,356,119,119,50,50,3653,278,3645,265,1,1,0,0,0
1770133526013,-1000,0,-480,-480,-119,-119,-6,-22,42,62,245,240,277,291,-479,-479,-119,-119,3653,278,3645,265,1,1,0,0,0
1770133526111,-996,0,-478,-478,-119,-119,-32,-36,-32,-12,181,188,226,184,-479,-479,-119,-119,3653,280,3645,263,1,1,0,0,0
1770133526213,-1000,0,-38,-38,-119,-119,26,12,-30,-34,54,46,165,169,-125,-125,-119,-119,3653,280,3645,263,1,1,0,0,0
1770133526314,-1000,0,0,0,-119,-119,2,-10,-2,-36,-25,26,118,144,0,0,-119,-119,3653,280,3645,263,1,1,0,0,0
1770133526411,-1000,0,-315,-315,-68,-68,12,6,-4,-28,90,60,68,110,0,0,-119,-119,3653,280,3648,263,1,1,0,0,0
1770133526513,-998,0,-479,-479,0,0,-8,-10,22,-8,92,88,-43,89,-415,-415,-58,-58,3653,282,3648,263,1,1,0,0,0
1770133526613,-996,0,0,8,0,38,30,44,10,4,-61,-65,-34,70,0,0,0,31,3653,282,3648,261,1,1,0,0,0
1770133526712,-996,0,206,152,120,330,6,14,10,12,-52,-115,36,50,68,0,246,361,3653,282,3648,261,1,1,0,0,0
1770133526813,-998,0,0,26,0,17,2,-8,18,50,36,-39,29,42,93,266,154,338,3653,282,3645,261,1,1,0,0,0
1770133526913,-996,0,0,0,0,0,-6,-12,22,90,42,23,34,140,-1,0,0,17,3653,282,3645,261,1,1,0,0,0
1770133527014,-714,0,-342,-342,-85,-85,2,0,4,14,37,39,37,113,-370,-370,-119,-119,3653,282,3645,261,1,1,0,0,0
1770133527111,0,0,0,0,0,0,14,8,4,6,23,19,21,28,0,0,0,0,3653,282,3645,261,1,1,0,0,0
1770133527211,0,0,0,0,0,0,10,20,4,6,13,0,21,0,0,0,0,0,3653,282,3648,261,1,1,0,0,0
1770133527317,-998,0,0,0,0,0,-4,-14,4,4,-14,0,0,-6,0,0,0,0,3653,282,3648,261,1,1,0,0,0
1770133527414,-204,0,0,0,0,0,-4,-2,6,0,0,0,0,-6,0,0,0,0,3653,282,3648,261,1,1,0,0,0
1770133527510,-884,0,0,0,0,0,2,10,4,4,0,0,0,0,0,0,0,0,3653,282,3648,259,1,1,0,0,0
1770133527617,0,0,0,0,0,0,-10,-18,6,-2,0,0,0,0,0,0,0,0,3653,282,3648,259,-1,0,0,0,0
1770133527718,0,0,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0,0,3653,282,3648,259,-1,0,0,0,0
1770133527814,0,0,0,0,0,0,18,26,4,4,0,0,0,0,0,0,0,0,3653,282,3648,259,-1,0,0,0,0
1770133527915,0,0,0,0,0,0,6,2,4,6,0,0,0,0,0,0,0,0,3653,282,3648,259,-1,0,0,0,0
1770133528013,1000,0,-120,-120,-280,-280,6,0,2,2,0,0,0,0,-51,-51,-279,-279,3653,282,3650,259,-1,0,0,0,0
1770133528113,1000,0,-120,-120,-136,-136,-34,-40,56,74,-6,0,-51,-32,-119,-119,-279,-279,3653,282,3650,261,-1,0,0,0,0
1770133528211,1000,0,-120,-120,-100,-100,-18,-20,72,88,-17,-19,-139,-107,-120,-120,-66,-66,3653,280,3650,261,-1,0,0,0,0
1770133528311,1000,0,-120,-120,-50,-50,-6,2,58,72,-38,-32,-154,-107,-120,-120,-70,-70,3653,280,3648,261,-1,0,0,0,0
1770133528415,1000,0,-120,-120,-50,-50,10,8,34,32,-51,-52,-131,-49,-120,-120,-50,-50,3653,282,3648,261,-1,0,0,0,0
1770133528511,1000,0,-120,-120,-50,-50,8,-6,20,16,-62,-63,-98,-59,-120,-120,-50,-50,3653,282,3648,261,-1,0,0,0,0
1770133528612,998,0,-119,-119,-133,-133,18,8,20,30,-74,-70,-71,-68,-120,-120,-159,-159,3653,280,3648,263,-1,0,0,0,0
1770133528711,998,0,-50,-50,-50,-50,8,2,38,50,-84,-82,-93,-80,-53,-53,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133528811,1000,0,-50,-50,-50,-50,10,6,22,30,-88,-83,-91,-84,-50,-50,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133528911,1000,0,-50,-50,-50,-50,10,0,32,12,-89,-89,-90,-88,-50,-50,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133529014,998,0,-50,-50,-50,-50,-10,-16,16,20,-94,-88,-91,-89,-50,-50,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133529117,1000,0,-50,-50,-50,-50,20,26,20,28,-95,-91,-94,-89,-50,-50,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133529213,998,0,-50,-50,-50,-50,4,4,24,26,-93,-93,-93,-90,-50,-50,-50,-50,3653,280,3648,263,-1,0,0,0,0
1770133529314,1000,0,-50,-50,-50,-50,6,2,22,26,-92,-89,-92,-89,-50,-50,-50,-50,3653,282,3648,263,-1,0,0,0,0
1770133529412,1000,0,-50,-50,-50,-50,0,-10,18,22,-96,-91,-95,-92,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133529511,1000,0,-50,-50,-50,-50,4,6,22,28,-91,-93,-93,-91,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133529611,1000,0,-50,-50,-50,-50,8,2,24,24,-95,-91,-95,-92,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133529713,998,0,-50,-50,-50,-50,-10,-12,16,20,-91,-92,-93,-91,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133529811,1000,0,-50,-50,-50,-50,8,4,24,24,-98,-93,-95,-91,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133529914,1000,0,-50,-50,-50,-50,8,0,18,24,-94,-94,-96,-92,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530013,998,0,-50,-50,-50,-50,10,4,24,16,-94,-95,-95,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530111,998,0,-50,-50,-50,-50,-6,-14,18,22,-94,-90,-95,-89,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530213,1000,0,-50,-50,-50,-50,10,18,18,28,-97,-95,-98,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530311,998,0,-50,-50,-50,-50,8,4,32,18,-97,-93,-96,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530411,1000,0,-50,-50,-50,-50,-6,-14,20,28,-101,-95,-97,-92,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530511,1000,0,-50,-50,-50,-50,18,26,32,24,-95,-93,-101,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530611,998,0,-50,-50,-50,-50,-4,-12,16,22,-93,-92,-100,-91,-50,-50,-50,-50,3650,282,3645,263,-1,0,0,0,0
1770133530711,1000,0,-50,-50,-50,-50,-12,-16,18,26,-95,-93,-96,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530813,1000,0,-50,-50,-50,-50,4,0,22,26,-91,-88,-92,-86,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133530913,1000,0,-50,-50,-50,-50,-12,-18,20,16,-97,-90,-96,-93,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133531012,1000,0,-50,-50,-50,-50,10,6,26,26,-95,-89,-101,-88,-50,-50,-50,-50,3650,282,3645,263,-1,0,0,0,0
1770133531112,1000,0,-50,-50,-50,-50,8,4,22,24,-88,-91,-92,-89,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133531211,1000,0,-50,-50,-50,-50,-12,-16,14,24,-91,-86,-92,-84,-50,-50,-50,-50,3650,282,3645,263,-1,0,0,0,0
1770133531315,1000,0,-50,-50,-50,-50,-4,-12,28,26,-89,-88,-90,-88,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133531414,1000,0,-50,-50,-50,-50,20,26,24,24,-92,-90,-90,-86,-50,-50,-50,-50,3650,282,3645,263,-1,0,0,0,0
1770133531512,-652,0,312,312,78,78,12,4,22,18,-91,-86,-88,-82,-50,-50,-50,-50,3650,282,3648,263,-1,0,0,0,0
1770133531611,-996,0,278,359,119,119,10,20,4,4,-76,-74,-83,-80,479,479,119,119,3650,282,3648,263,-1,0,0,0,0
1770133531712,-998,0,-50,-50,-50,65,76,48,-6,2,92,60,-54,0,0,0,33,0,3650,282,3648,263,-1,0,0,0,0
1770133531812,-996,0,0,0,72,0,0,-14,2,2,119,50,-36,-35,-50,-50,-50,138,3650,282,3648,263,-1,0,0,0,0
1770133531914,-996,0,0,0,0,0,-10,-14,6,4,45,-18,-22,-16,0,0,0,0,3650,282,3648,263,-1,0,0,0,0
1770133532014,-998,0,57,-57,0,0,18,26,2,4,-46,-10,-15,-9,0,0,0,0,3650,282,3648,263,-1,0,0,0,0
1770133532112,-996,0,0,0,0,0,8,4,2,-4,-46,-10,0,0,57,-57,0,0,3650,282,3648,263,-1,0,0,0,0
1770133532211,-998,0,0,0,0,0,-2,-12,0,4,0,0,0,0,0,0,0,0,3650,282,3648,263,-1,0,0,0,0
1770133532312,-998,0,0,0,0,0,-10,-18,0,4,0,0,0,0,0,0,0,0,3653,282,3648,263,-1,0,0,0,0
1770133532412,-998,0,0,0,0,0,-8,-18,4,-2,0,0,0,8,0,0,0,0,3653,282,3648,263,-1,0,0,0,0
1770133532514,-998,0,0,0,0,0,-8,-18,2,-2,0,0,0,0,0,0,0,0,3650,282,3650,263,-1,0,0,0,0
1770133532613,-978,0,0,0,0,0,-6,-16,2,4,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133532714,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,0,0,0,0,3650,282,3650,263,-1,0,0,0,0
1770133532811,0,0,0,0,0,0,10,20,4,4,0,0,0,0,0,0,0,0,3653,282,3650,261,-1,0,0,0,0
1770133532911,0,0,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,3653,282,3650,261,-1,0,0,0,0
1770133533011,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133533112,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133533211,0,0,0,0,0,0,8,2,4,4,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133533311,0,0,0,0,0,0,20,24,0,2,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133533412,0,0,0,0,0,0,14,40,4,4,0,0,0,0,0,0,0,0,3653,282,3650,263,-1,0,0,0,0
1770133533511,0,0,0,0,0,0,12,24,4,-4,0,0,0,0,0,0,0,0,3653,282,3653,263,-1,0,0,0,0
1770133533612,0,0,0,0,0,0,18,18,0,6,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133533711,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133533811,0,0,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133533913,0,0,0,0,0,0,-10,-18,0,0,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534011,0,0,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534113,0,0,0,0,0,0,14,24,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534211,0,0,0,0,0,0,20,22,-2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534311,0,0,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534412,0,0,0,0,0,0,14,22,2,4,0,0,0,0,0,0,0,0,3655,282,3653,263,-1,0,0,0,0
1770133534511,0,0,0,0,0,0,18,24,2,4,0,0,0,0,0,0,0,0,3655,282,3653,265,-1,0,0,0,0
1770133534615,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,3655,282,3655,265,-1,0,0,0,0
1770133534712,0,0,0,0,0,0,8,0,2,6,0,0,0,0,0,0,0,0,3655,282,3655,265,-1,0,0,0,0
1770133534815,0,0,0,0,0,0,8,2,2,2,0,0,0,0,0,0,0,0,3658,282,3655,265,-1,0,0,0,0
