ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,cmd_fl,cmd_fr,cmd_rl,cmd_rr,vf,tf,vr,tr,gear,low,high,il,ir
1770133557212,0,0,0,0,0,0,8,2,4,-4,0,0,0,0,0,0,0,0,3665,286,3683,269,1,1,0,0,0
1770133557312,0,0,0,0,0,0,18,22,2,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133557412,0,0,0,0,0,0,8,32,4,-4,0,0,0,0,0,0,0,0,3665,286,3683,269,1,1,0,0,0
1770133557516,0,0,0,0,0,0,-4,12,2,4,0,0,0,0,0,0,0,0,3665,286,3683,269,1,1,0,0,0
1770133557612,0,0,0,0,0,0,12,20,4,-4,0,0,0,0,0,0,0,0,3665,286,3683,269,1,1,0,0,0
1770133557713,0,0,0,0,0,0,18,28,2,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133557812,0,0,0,0,0,0,18,22,4,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133557912,0,0,0,0,0,0,10,22,2,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133558012,0,0,0,0,0,0,8,4,4,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133558116,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133558216,0,0,0,0,0,0,18,22,2,2,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133558315,0,0,0,0,0,0,14,24,2,4,0,0,0,0,0,0,0,0,3668,286,3683,269,1,1,0,0,0
1770133558412,0,0,0,0,0,0,8,2,0,4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133558516,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133558614,0,0,0,0,0,0,2,6,6,4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133558713,0,0,0,0,0,0,4,10,2,4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133558814,0,0,0,0,0,0,8,2,4,4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133558914,462,0,55,55,129,129,-2,-4,4,-4,0,0,0,0,0,0,0,0,3668,286,3686,269,1,1,0,0,0
1770133559012,998,0,119,119,279,279,2,4,4,4,0,0,0,0,106,106,248,248,3668,286,3686,269,1,1,0,0,0
1770133559113,998,0,119,119,279,279,-4,-8,38,46,0,0,0,0,119,119,279,279,3668,286,3686,269,1,1,0,0,0
1770133559212,998,0,119,119,66,88,-24,-22,104,102,21,24,155,45,120,120,136,216,3668,284,3683,269,1,1,0,0,0
1770133559312,1000,0,120,120,87,50,4,14,62,56,35,42,229,80,119,119,60,90,3665,284,3683,269,1,1,0,0,0
1770133559414,998,0,119,119,50,237,16,24,50,28,54,49,241,48,120,120,100,175,3665,286,3683,269,1,1,0,0,0
1770133559513,1000,0,120,120,70,317,-26,-24,76,92,68,66,234,72,120,120,50,312,3665,284,3681,269,1,1,0,0,0
1770133559612,1000,0,120,120,87,50,-12,-14,74,126,87,86,214,119,120,120,70,79,3665,284,3681,269,1,1,0,0,0
1770133559712,998,0,119,119,50,172,14,10,42,54,102,99,169,106,120,120,100,109,3665,284,3678,269,1,1,0,0,0
1770133559813,1000,0,120,120,155,338,0,-2,60,80,118,118,147,119,120,120,150,272,3665,284,3678,269,1,1,0,0,0
1770133559913,1000,0,120,120,337,222,8,12,100,218,135,133,138,165,120,120,205,351,3663,284,3676,269,1,1,0,0,0
1770133560012,1000,0,120,120,87,50,-28,-14,132,322,154,148,200,295,120,120,337,222,3663,284,3676,271,1,1,0,0,0
1770133560114,1000,0,120,120,50,50,-16,-22,112,164,168,165,271,316,120,120,58,50,3660,284,3673,271,1,1,0,0,0
1770133560217,1000,0,120,120,50,50,26,26,82,88,187,185,246,251,120,120,103,102,3660,284,3671,271,1,1,0,0,0
1770133560315,1000,0,120,120,175,268,32,32,76,60,199,209,234,198,120,120,200,200,3658,284,3671,271,1,1,0,0,0
1770133560413,998,0,119,119,189,347,-12,20,146,242,218,224,260,262,120,120,251,307,3658,284,3668,271,1,1,0,0,0
1770133560513,1000,0,120,120,50,50,-22,-22,160,338,228,237,316,362,120,120,50,50,3655,284,3665,271,1,1,0,0,0
1770133560612,0,0,0,0,17,-17,24,34,102,104,248,256,304,396,86,86,50,50,3653,282,3663,271,1,1,0,0,0
1770133560713,-998,0,-479,-479,-119,-119,4,26,70,64,253,237,268,261,-378,-378,-94,-94,3653,282,3660,271,1,1,0,0,0
1770133560812,-1000,0,-385,-385,-119,-119,-50,-44,-34,-12,180,143,221,190,-479,-479,-119,-119,3653,284,3663,271,1,1,0,0,0
1770133560912,-1000,0,23,0,-119,-119,12,30,-34,-40,77,47,152,180,-80,-80,-119,-119,3653,284,3663,271,1,1,0,0,0
1770133561012,-998,0,0,0,-119,-119,2,0,-8,-26,47,-33,90,150,0,0,-119,-119,3653,284,3663,269,1,1,0,0,0
1770133561112,-998,0,0,0,0,0,22,32,-8,-16,136,46,44,119,0,0,-83,-83,3653,284,3663,269,1,1,0,0,0
1770133561215,-998,0,-70,-70,0,0,-10,2,4,2,100,73,0,103,-348,-348,0,0,3653,286,3663,269,1,1,0,0,0
1770133561313,-998,0,8,0,0,0,6,38,4,4,72,-44,0,85,-152,-152,0,0,3653,286,3663,269,1,1,0,0,0
1770133561412,-998,0,0,0,0,0,-12,-14,2,4,63,-30,5,65,36,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133561513,-998,0,0,0,-119,-119,-10,-18,0,4,51,38,30,45,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133561612,-998,0,0,0,0,0,-2,-14,8,-8,28,38,30,37,-370,-370,-119,-119,3655,286,3663,269,1,1,0,0,0
1770133561713,-998,0,0,0,0,0,6,2,10,0,17,26,26,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133561820,-998,0,0,0,0,0,8,4,4,6,0,0,-27,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133561914,-996,0,0,0,0,0,10,22,6,-2,0,0,0,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133562013,0,0,0,0,0,0,-10,-14,0,4,0,0,0,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133562112,0,0,0,0,0,0,-10,-18,2,4,0,0,0,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133562212,-806,0,0,0,0,0,18,26,8,4,0,0,0,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133562313,-194,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,0,0,3655,286,3663,269,1,1,0,0,0
1770133562413,-880,0,0,0,0,0,-10,-18,2,4,0,0,0,0,0,0,0,0,3655,286,3660,269,1,1,0,0,0
1770133562512,0,0,0,0,0,0,8,2,4,4,0,0,0,0,0,0,0,0,3655,286,3663,269,-1,0,0,0,0
1770133562617,0,0,0,0,0,0,12,22,6,-4,0,0,0,0,0,0,0,0,3655,286,3660,269,-1,0,0,0,0
1770133562712,0,0,0,0,0,0,-10,-18,2,4,0,0,0,0,0,0,0,0,3655,286,3663,269,-1,0,0,0,0
1770133562812,0,0,0,0,0,0,8,2,0,4,0,0,0,0,0,0,0,0,3655,286,3660,269,-1,0,0,0,0
1770133562912,1000,0,-120,-120,-280,-280,-6,-4,2,4,0,0,0,0,-120,-120,-118,-118,3655,286,3660,269,-1,0,0,0,0
1770133563014,1000,0,-120,-120,-280,-280,-12,-24,32,36,0,0,0,0,-120,-120,-280,-280,3655,286,3660,269,-1,0,0,0,0
1770133563116,1000,0,-120,-120,-95,-95,-14,0,90,96,-26,-24,-151,-80,-120,-120,-196,-196,3655,286,3660,269,-1,0,0,0,0
1770133563213,1000,0,-120,-120,-50,-50,-8,-8,78,64,-37,-39,-269,-114,-120,-120,-50,-50,3655,286,3660,269,-1,0,0,0,0
1770133563312,1000,0,-120,-120,-50,-50,-14,-18,60,24,-53,-53,-274,-58,-120,-120,-50,-50,3655,286,3658,269,-1,0,0,0,0
1770133563415,1000,0,-120,-120,-50,-50,-10,-20,64,28,-65,-63,-264,-60,-120,-120,-50,-50,3655,286,3658,269,-1,0,0,0,0
1770133563513,1000,0,-79,-79,-50,-50,8,4,52,28,-70,-74,-249,-69,-120,-120,-50,-50,3655,284,3658,269,-1,0,0,0,0
1770133563612,1000,0,-50,-50,-50,-50,-12,-16,34,22,-76,-78,-236,-76,-53,-53,-50,-50,3655,284,3658,269,-1,0,0,0,0
1770133563712,1000,0,-50,-50,-50,-50,4,0,52,28,-83,-78,-211,-81,-50,-50,-50,-50,3653,284,3658,271,-1,0,0,0,0
1770133563813,1000,0,-50,-50,-50,-50,4,2,44,34,-85,-85,-172,-86,-50,-50,-50,-50,3653,284,3658,271,-1,0,0,0,0
1770133563913,1000,0,-50,-50,-50,-50,-10,-22,40,18,-91,-87,-132,-87,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564012,1000,0,-50,-50,-50,-50,8,0,24,24,-92,-91,-104,-88,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564113,1000,0,-50,-50,-50,-50,6,2,24,32,-94,-93,-96,-93,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564212,1000,0,-50,-50,-50,-50,-4,-14,16,20,-95,-94,-95,-93,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564318,998,0,-50,-50,-50,-50,2,-12,24,24,-96,-93,-95,-93,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564415,1000,0,-50,-50,-50,-50,22,24,14,32,-94,-94,-94,-94,-50,-50,-50,-50,3653,284,3655,271,-1,0,0,0,0
1770133564514,1000,0,-50,-50,-50,-50,20,26,20,22,-98,-95,-96,-95,-50,-50,-50,-50,3653,284,3655,269,-1,0,0,0,0
1770133564614,1000,0,-50,-50,-50,-50,10,2,16,20,-95,-95,-97,-91,-50,-50,-50,-50,3653,284,3655,269,-1,0,0,0,0
1770133564714,1000,0,-50,-50,-50,-50,10,6,24,28,-97,-94,-99,-91,-50,-50,-50,-50,3653,284,3653,269,-1,0,0,0,0
1770133564813,1000,0,-50,-50,-50,-50,8,0,26,26,-94,-93,-97,-92,-50,-50,-50,-50,3653,286,3653,269,-1,0,0,0,0
1770133564912,1000,0,-50,-50,-50,-50,14,10,14,12,-96,-94,-96,-93,-50,-50,-50,-50,3653,284,3653,269,-1,0,0,0,0
1770133565012,1000,0,-50,-50,-50,-50,16,18,28,36,-100,-95,-98,-95,-50,-50,-50,-50,3653,284,3653,269,-1,0,0,0,0
1770133565123,1000,0,-50,-50,-50,-50,12,4,20,18,-95,-91,-95,-93,-50,-50,-50,-50,3650,286,3653,269,-1,0,0,0,0
1770133565215,1000,0,-50,-50,-50,-50,-8,-12,16,22,-95,-96,-94,-91,-50,-50,-50,-50,3650,284,3653,269,-1,0,0,0,0
1770133565312,1000,0,-50,-50,-50,-50,10,4,22,30,-96,-93,-95,-92,-50,-50,-50,-50,3650,286,3653,269,-1,0,0,0,0
1770133565417,840,0,-50,-50,-50,-50,18,24,14,20,-96,-95,-96,-94,-50,-50,-50,-50,3650,284,3650,269,-1,0,0,0,0
1770133565517,-1000,0,480,480,119,119,6,6,22,26,-97,-96,-95,-92,38,38,28,28,3650,284,3650,269,-1,0,0,0,0
1770133565615,-1000,0,480,480,150,0,-18,-24,-4,-2,-77,-75,-85,-78,480,480,119,119,3650,286,3650,269,-1,0,0,0,0
1770133565713,-1000,0,-50,-50,265,-50,124,98,-2,-2,62,70,-55,-47,0,150,150,0,3650,286,3650,271,-1,0,0,0,0
1770133565812,-1000,0,-50,-50,-50,-50,36,6,0,6,197,181,-26,-38,-50,-50,-50,204,3650,286,3650,269,-1,0,0,0,0
1770133565913,-998,0,-50,-50,-50,-50,8,6,4,6,106,107,-10,0,-50,-50,-2,-50,3650,286,3650,271,-1,0,0,0,0
1770133566016,-998,0,0,0,0,0,-12,-18,14,6,38,23,0,0,0,0,-400,-400,3650,286,3650,269,-1,0,0,0,0
1770133566114,-1000,0,48,-48,0,0,4,0,6,10,-39,0,0,0,48,-48,0,0,3650,286,3650,269,-1,0,0,0,0
1770133566213,-998,0,0,0,0,0,0,6,8,14,0,0,0,0,48,-48,0,0,3650,286,3650,269,-1,0,0,0,0
1770133566312,-998,0,0,0,0,0,6,4,0,0,0,0,-11,0,0,0,0,0,3650,286,3650,269,-1,0,0,0,0
1770133566415,-998,0,0,0,0,0,12,10,6,-2,0,0,0,0,0,0,0,0,3650,284,3653,269,-1,0,0,0,0
1770133566513,-1000,0,0,0,0,0,12,12,4,-2,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133566613,-998,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133566712,-556,0,0,0,0,0,6,2,4,-2,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133566813,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,3650,284,3653,269,-1,0,0,0,0
1770133566914,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567012,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567123,0,0,0,0,0,0,8,2,4,-2,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567213,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567312,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567412,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567513,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567612,0,0,0,0,0,0,4,-6,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567712,0,0,0,0,0,0,2,-8,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567812,0,0,0,0,0,0,2,-6,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133567921,0,0,0,0,0,0,2,-8,4,0,0,0,0,0,0,0,0,0,3650,286,3653,269,-1,0,0,0,0
1770133568012,0,0,0,0,0,0,4,-4,4,-2,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568113,0,0,0,0,0,0,2,-8,6,-2,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568214,0,0,0,0,0,0,2,-6,4,2,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568324,0,0,0,0,0,0,4,-6,4,0,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568416,0,0,0,0,0,0,4,-8,4,0,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568513,0,0,0,0,0,0,4,-6,6,0,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568612,0,0,0,0,0,0,4,-6,4,-2,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
1770133568715,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,3650,286,3655,269,-1,0,0,0,0
1770133568813,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
1770133568916,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
1770133569012,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
1770133569113,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
1770133569214,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,3653,286,3655,269,-1,0,0,0,0
