ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1767901650505,0,0,0,0,0,0,8,4,2,4,21,21,20,23,3786,235,3786,216,0,0,0,0,0
1767901650606,0,0,0,0,0,0,8,4,2,4,22,22,21,22,3786,237,3786,216,0,0,0,0,0
1767901650709,0,0,0,0,0,0,6,16,4,4,22,22,21,21,3786,235,3786,216,0,0,0,0,0
1767901650811,0,0,0,0,0,0,-8,-16,4,4,21,22,21,21,3783,235,3786,216,0,0,0,0,0
1767901650914,0,0,0,0,0,0,10,6,2,4,21,22,21,21,3783,235,3786,216,0,0,0,0,0
1767901651010,0,0,0,0,0,0,10,4,4,4,20,23,21,21,3783,235,3786,216,0,0,0,0,0
1767901651111,0,0,0,0,0,0,-6,-16,6,4,19,21,20,21,3786,235,3786,216,0,0,0,0,0
1767901651212,0,0,0,0,0,0,8,6,4,4,19,21,20,19,3786,237,3786,216,0,0,0,0,0
1767901651314,0,0,0,0,0,0,10,6,4,4,20,21,20,20,3783,235,3786,216,0,0,0,0,0
1767901651418,0,0,0,0,0,0,-2,-12,2,4,21,23,21,23,3783,237,3786,216,0,0,0,0,0
1767901651517,0,0,0,0,0,0,-10,-12,2,4,22,27,24,28,3783,237,3786,216,0,0,0,0,0
1767901651616,0,0,0,0,0,0,10,4,4,4,28,29,26,28,3783,237,3786,216,0,0,0,0,0
1767901651717,0,0,0,0,0,0,10,16,4,4,28,30,27,29,3783,237,3786,218,0,0,0,0,0
1767901651819,0,0,0,0,0,0,10,6,2,4,28,32,28,32,3783,237,3786,218,0,0,0,0,0
1767901651920,0,0,0,0,0,0,10,6,4,4,29,31,29,31,3783,237,3786,218,0,0,0,0,0
1767901652020,0,0,0,0,0,0,-8,-16,2,4,30,31,29,34,3786,237,3786,220,0,0,0,0,0
1767901652121,0,0,0,0,0,0,10,6,2,4,31,31,30,31,3786,237,3786,220,0,0,0,0,0
1767901652222,0,0,0,0,0,0,0,-12,4,4,36,32,32,33,3786,239,3786,220,0,0,0,0,0
1767901652323,0,0,0,0,0,0,14,10,4,6,39,30,34,35,3786,239,3786,220,0,0,0,0,0
1767901652425,0,0,0,0,0,0,20,26,2,4,38,35,36,36,3786,239,3786,220,0,0,0,0,0
1767901652525,0,0,0,0,0,0,-6,-14,4,4,37,38,37,36,3786,239,3786,220,0,0,0,0,0
1767901652626,0,0,0,0,0,0,22,26,4,4,37,40,37,36,3786,239,3786,220,0,0,0,0,0
1767901652727,0,0,0,0,0,0,-4,-12,2,4,33,42,36,37,3786,239,3786,220,0,0,0,0,0
1767901652828,0,0,0,0,0,0,-6,-14,4,4,33,38,34,36,3786,239,3786,222,0,0,0,0,0
1767901652929,0,0,0,0,0,0,10,6,4,4,33,34,32,35,3786,239,3786,220,0,0,0,0,0
1767901653030,0,0,0,0,0,0,-6,-14,6,6,34,34,32,34,3786,239,3786,222,0,0,0,0,0
1767901653136,0,0,0,0,0,0,10,4,2,6,36,36,34,39,3786,239,3786,222,0,0,0,0,0
1767901653232,0,0,0,0,0,0,-2,-14,4,6,37,39,36,39,3786,239,3788,222,0,0,0,0,0
1767901653338,0,0,0,0,0,0,22,20,4,6,38,40,38,42,3783,239,3788,222,0,0,0,0,0
1767901653434,0,0,0,0,0,0,10,4,4,4,39,40,38,40,3786,239,3788,222,0,0,0,0,0
1767901653535,0,0,0,0,0,0,-4,-12,4,4,39,40,38,40,3783,239,3788,222,0,0,0,0,0
1767901653636,0,0,0,0,0,0,-8,-14,4,6,39,40,38,40,3786,239,3788,222,0,0,0,0,0
1767901653738,0,0,0,0,0,0,10,6,2,4,38,39,38,40,3786,239,3788,224,0,0,0,0,0
1767901653839,0,0,0,0,0,0,10,6,6,4,37,39,37,38,3786,239,3788,224,0,0,0,0,0
1767901653939,0,0,0,0,0,0,14,26,4,4,38,38,36,38,3786,239,3788,224,0,0,0,0,0
1767901654041,0,0,0,0,0,0,12,6,4,4,37,37,36,38,3786,239,3788,224,0,0,0,0,0
1767901654143,0,0,0,0,0,0,10,6,4,4,38,37,36,38,3786,239,3788,224,0,0,0,0,0
1767901654242,0,0,0,0,0,0,-8,-12,6,2,39,39,38,39,3786,239,3788,224,0,0,0,0,0
1767901654344,0,0,0,0,0,0,14,12,6,4,41,40,39,41,3786,239,3788,226,0,0,0,0,0
1767901654445,0,0,0,0,0,0,4,-6,6,6,43,43,41,43,3786,241,3788,226,0,0,0,0,0
1767901654545,0,0,0,0,0,0,10,4,4,4,47,44,44,45,3786,239,3788,226,0,0,0,0,0
1767901654648,0,0,0,0,0,0,10,6,4,6,45,42,42,43,3786,239,3788,226,0,0,0,0,0
1767901654750,0,0,0,0,0,0,-8,-14,16,2,45,42,44,45,3786,239,3788,226,0,0,0,0,0
1767901654849,0,0,0,0,0,0,10,6,10,2,47,46,45,45,3786,239,3788,226,0,0,0,0,0
1767901654950,0,0,0,0,0,0,10,6,8,6,47,47,45,45,3786,241,3788,226,0,0,0,0,0
1767901655050,0,0,0,0,0,0,-8,-12,6,6,45,46,44,45,3786,241,3788,226,0,0,0,0,0
1767901655156,0,0,0,0,0,0,10,6,6,4,46,45,45,43,3786,241,3788,226,0,0,0,0,0
1767901655255,0,0,0,0,0,0,10,6,6,6,46,46,45,45,3786,241,3788,227,0,0,0,0,0
1767901655353,0,0,0,0,0,0,8,-2,4,4,46,46,46,47,3786,241,3788,227,0,0,0,0,0
1767901655454,0,0,0,0,0,0,-8,-16,6,6,48,47,46,46,3786,241,3788,227,0,0,0,0,0
1767901655556,0,0,0,0,0,0,-10,-12,4,6,47,46,46,47,3786,241,3788,227,0,0,0,0,0
1767901655657,0,0,0,0,0,0,8,0,4,6,42,41,42,42,3788,241,3788,227,0,0,0,0,0
1767901655757,0,0,0,0,0,0,10,6,6,4,39,39,38,38,3788,241,3788,227,0,0,0,0,0
1767901655859,0,0,0,0,0,0,10,6,2,4,38,39,38,39,3788,241,3788,226,0,0,0,0,0
1767901655959,0,0,0,0,0,0,-8,-12,6,6,39,39,38,39,3786,241,3788,226,0,0,0,0,0
1767901656060,0,0,0,0,0,0,8,6,4,6,39,38,38,38,3788,241,3788,226,0,0,0,0,0
1767901656162,0,0,0,0,0,0,10,6,6,6,38,38,36,37,3788,241,3788,226,0,0,0,0,0
1767901656264,0,0,0,0,0,0,18,28,4,6,34,35,34,30,3788,241,3788,226,0,0,0,0,0
1767901656363,0,0,0,0,0,0,20,26,4,6,32,32,31,32,3788,241,3788,224,0,0,0,0,0
1767901656465,0,0,0,0,0,0,10,6,4,6,27,27,27,27,3786,241,3788,224,0,0,0,0,0
1767901656567,0,0,0,0,0,0,8,4,4,4,21,21,20,23,3786,241,3788,224,0,0,0,0,0
1767901656667,0,0,0,0,0,0,18,28,6,6,16,19,17,17,3786,241,3788,224,0,0,0,0,0
1767901656767,0,0,0,0,0,0,10,4,6,6,14,12,12,10,3788,241,3788,224,0,0,0,0,0
1767901656868,0,0,0,0,0,0,10,6,4,4,8,0,6,10,3786,241,3788,224,0,0,0,0,0
1767901656969,0,0,0,0,0,0,12,6,6,4,0,0,-7,0,3788,241,3788,224,0,0,0,0,0
1767901657070,0,0,0,0,0,0,0,-10,6,6,0,0,0,0,3786,241,3788,224,0,0,0,0,0
1767901657171,0,0,0,0,0,0,0,-10,6,4,0,0,0,0,3788,241,3788,224,0,0,0,0,0
1767901657273,0,0,0,0,0,0,0,-12,4,4,0,0,0,0,3786,241,3788,226,0,0,0,0,0
1767901657373,0,0,0,0,0,0,-6,-16,6,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901657474,0,0,0,0,0,0,-6,-16,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901657575,0,0,0,0,0,0,-6,-14,4,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901657676,0,0,0,0,0,0,-6,-14,6,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901657778,0,0,0,0,0,0,-6,-16,4,4,0,0,0,0,3788,241,3788,226,0,0,0,0,0
1767901657882,0,0,0,0,0,0,-6,-16,6,6,0,0,0,0,3788,241,3788,226,0,0,0,0,0
